FECHA	HORA	T1_LN2(C)	T2_LN2(C)	T3_LN2(C)	T4_LN2(C)	T1_LAr(C)	T2_LAr(C)	T3_LAr(C)	T4_LAr(C)	T.Elect(C)	F_LN2.O(L/Min)	P_LN2.O(Bar)	T_LN2.O(C)	P_LN2(Bar)	P_LAr(Bar)	N.LN2_M(Cm)	N.LN2_L(Cm)	N_Max(Cm)	N_Min(Cm)	P_Alarm(Bar)	P_Max(Bar)	P_Min(Bar)	LN2.Max(C)	T_LAr	T_Bucle(S)	Llenado	AlivioLento	AlivioRapido
26/07/2022	14:32:46	-183.843	-144.432	-99.700	-34.984	-177.188	-152.182	-148.056	-151.341	20.000	1.55	3.300	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:32:48	-183.844	-144.432	-99.701	-34.985	-177.187	-152.183	-148.056	-151.342	20.000	1.56	3.298	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:32:50	-183.846	-144.432	-99.701	-34.985	-177.185	-152.181	-148.057	-151.339	20.000	1.53	3.300	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:32:52	-183.840	-144.432	-99.701	-34.985	-177.188	-152.183	-148.057	-151.340	20.000	1.52	3.298	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:32:54	-183.844	-144.432	-99.702	-34.985	-177.187	-152.182	-148.057	-151.339	20.000	1.54	3.298	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:32:56	-183.844	-144.432	-99.702	-34.985	-177.185	-152.182	-148.055	-151.341	20.000	1.53	3.298	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:32:58	-183.849	-144.432	-99.703	-34.985	-177.189	-152.182	-148.056	-151.340	20.000	1.54	3.298	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:33:00	-183.843	-144.431	-99.703	-34.985	-177.188	-152.184	-148.056	-151.342	20.000	1.55	3.298	35.500	3.335	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:33:02	-183.844	-144.432	-99.704	-34.986	-177.189	-152.182	-148.056	-151.339	20.000	1.55	3.298	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:33:04	-183.848	-144.432	-99.704	-34.985	-177.188	-152.184	-148.058	-151.341	20.000	1.55	3.300	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:33:06	-183.847	-144.432	-99.704	-34.986	-177.187	-152.183	-148.057	-151.339	20.000	1.55	3.300	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:33:08	-183.842	-144.432	-99.705	-34.985	-177.188	-152.184	-148.057	-151.340	20.000	1.53	3.300	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:33:10	-183.846	-144.432	-99.705	-34.985	-177.189	-152.183	-148.058	-151.340	20.000	1.55	3.300	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:33:12	-183.851	-144.432	-99.706	-34.985	-177.188	-152.183	-148.058	-151.341	20.000	1.54	3.300	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:33:14	-183.848	-144.432	-99.706	-34.986	-177.188	-152.183	-148.058	-151.340	20.000	1.53	3.300	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:33:16	-183.845	-144.432	-99.707	-34.986	-177.188	-152.182	-148.058	-151.339	20.000	1.53	3.298	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:33:18	-183.845	-144.432	-99.707	-34.986	-177.189	-152.182	-148.058	-151.341	20.000	1.53	3.300	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:33:20	-183.853	-144.432	-99.707	-34.987	-177.189	-152.183	-148.058	-151.340	20.000	1.55	3.300	35.500	3.312	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:33:22	-183.854	-144.432	-99.708	-34.986	-177.189	-152.182	-148.060	-151.339	20.000	1.54	3.300	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:33:24	-183.855	-144.433	-99.708	-34.987	-177.187	-152.183	-148.058	-151.340	20.000	1.53	3.300	35.500	3.351	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:33:26	-183.846	-144.432	-99.708	-34.987	-177.189	-152.183	-148.059	-151.340	20.500	1.55	3.300	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:33:28	-183.846	-144.433	-99.709	-34.986	-177.188	-152.182	-148.059	-151.339	20.000	1.56	3.300	35.500	3.312	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:33:30	-183.854	-144.433	-99.709	-34.986	-177.188	-152.183	-148.060	-151.340	20.000	1.54	3.300	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:33:32	-183.844	-144.432	-99.709	-34.987	-177.189	-152.183	-148.058	-151.339	20.500	1.53	3.298	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:33:34	-183.839	-144.432	-99.710	-34.987	-177.189	-152.183	-148.058	-151.338	20.500	1.53	3.298	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:33:36	-183.839	-144.433	-99.711	-34.987	-177.188	-152.182	-148.060	-151.339	20.500	1.53	3.300	35.500	3.312	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:33:38	-183.843	-144.433	-99.711	-34.987	-177.188	-152.183	-148.059	-151.340	20.500	1.56	3.300	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:33:40	-183.844	-144.433	-99.711	-34.987	-177.187	-152.182	-148.058	-151.338	20.500	1.53	3.298	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:33:42	-183.840	-144.433	-99.711	-34.987	-177.188	-152.182	-148.058	-151.339	20.500	1.58	3.298	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:33:44	-183.846	-144.433	-99.712	-34.987	-177.188	-152.183	-148.057	-151.340	20.500	1.57	3.298	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:33:46	-183.850	-144.433	-99.713	-34.987	-177.187	-152.183	-148.058	-151.339	20.500	1.54	3.300	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:33:48	-183.843	-144.433	-99.713	-34.987	-177.188	-152.183	-148.060	-151.340	20.500	1.56	3.298	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:33:50	-183.845	-144.433	-99.713	-34.988	-177.187	-152.183	-148.058	-151.339	20.500	1.53	3.300	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:33:52	-183.847	-144.433	-99.714	-34.988	-177.187	-152.182	-148.059	-151.338	20.500	1.53	3.298	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:33:54	-183.840	-144.433	-99.714	-34.988	-177.185	-152.182	-148.059	-151.340	20.500	1.55	3.300	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:33:56	-183.840	-144.433	-99.714	-34.988	-177.188	-152.184	-148.060	-151.341	20.500	1.53	3.298	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:33:58	-183.844	-144.432	-99.715	-34.988	-177.187	-152.182	-148.058	-151.341	20.500	1.55	3.300	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:34:00	-183.845	-144.433	-99.715	-34.988	-177.186	-152.184	-148.057	-151.343	20.500	1.55	3.300	35.500	3.335	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:34:02	-183.846	-144.433	-99.716	-34.988	-177.188	-152.183	-148.057	-151.342	20.500	1.55	3.298	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:34:04	-183.839	-144.433	-99.716	-34.988	-177.189	-152.182	-148.058	-151.344	20.500	1.56	3.298	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:34:06	-183.839	-144.433	-99.716	-34.989	-177.188	-152.182	-148.059	-151.344	20.500	1.54	3.300	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:34:08	-183.850	-144.433	-99.717	-34.989	-177.186	-152.181	-148.059	-151.344	20.500	1.54	3.300	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:34:10	-183.860	-144.433	-99.717	-34.989	-177.188	-152.182	-148.057	-151.343	20.500	1.51	3.300	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:34:12	-183.863	-144.433	-99.718	-34.989	-177.187	-152.181	-148.058	-151.344	20.500	1.56	3.298	35.500	3.304	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:34:14	-183.857	-144.433	-99.718	-34.989	-177.185	-152.182	-148.059	-151.344	20.500	1.54	3.298	35.500	3.335	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:34:16	-183.855	-144.433	-99.718	-34.989	-177.188	-152.183	-148.059	-151.344	20.500	1.53	3.300	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:34:18	-183.852	-144.433	-99.719	-34.989	-177.187	-152.182	-148.059	-151.344	20.500	1.56	3.300	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:34:20	-183.841	-144.433	-99.719	-34.989	-177.187	-152.181	-148.060	-151.345	20.500	1.53	3.298	35.500	3.312	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:34:22	-183.845	-144.433	-99.720	-34.989	-177.187	-152.181	-148.058	-151.344	20.500	1.53	3.298	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:34:24	-183.847	-144.433	-99.720	-34.990	-177.187	-152.181	-148.058	-151.345	20.500	1.54	3.300	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:34:26	-183.850	-144.433	-99.721	-34.989	-177.188	-152.181	-148.059	-151.345	20.500	1.53	3.300	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:34:28	-183.842	-144.433	-99.721	-34.989	-177.186	-152.181	-148.059	-151.343	20.500	1.56	3.298	35.500	3.335	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:34:30	-183.848	-144.433	-99.721	-34.990	-177.188	-152.181	-148.059	-151.344	20.500	1.56	3.300	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:34:32	-183.855	-144.433	-99.722	-34.990	-177.188	-152.182	-148.059	-151.345	20.500	1.54	3.298	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:34:34	-183.857	-144.433	-99.722	-34.990	-177.186	-152.182	-148.059	-151.344	20.500	1.53	3.300	35.500	3.343	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:34:36	-183.857	-144.433	-99.722	-34.990	-177.188	-152.181	-148.060	-151.343	20.500	1.52	3.300	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:34:38	-183.856	-144.433	-99.723	-34.990	-177.188	-152.182	-148.059	-151.343	20.500	1.54	3.300	35.500	3.312	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:34:40	-183.859	-144.433	-99.723	-34.990	-177.187	-152.182	-148.058	-151.342	20.500	1.55	3.298	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:34:42	-183.863	-144.433	-99.723	-34.990	-177.189	-152.182	-148.060	-151.342	20.500	1.56	3.300	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:34:44	-183.843	-144.433	-99.724	-34.990	-177.188	-152.181	-148.058	-151.342	20.500	1.55	3.300	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:34:46	-183.841	-144.433	-99.724	-34.990	-177.188	-152.181	-148.058	-151.344	20.500	1.54	3.300	35.500	3.351	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:34:48	-183.849	-144.433	-99.725	-34.990	-177.189	-152.181	-148.059	-151.342	20.500	1.53	3.300	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:34:50	-183.856	-144.433	-99.725	-34.991	-177.188	-152.182	-148.060	-151.344	20.500	1.56	3.300	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:34:52	-183.853	-144.433	-99.726	-34.991	-177.188	-152.182	-148.059	-151.343	20.500	1.51	3.298	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:34:54	-183.856	-144.433	-99.726	-34.991	-177.189	-152.182	-148.059	-151.343	20.500	1.56	3.298	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:34:56	-183.856	-144.433	-99.726	-34.991	-177.188	-152.183	-148.060	-151.343	20.500	1.53	3.298	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:34:58	-183.858	-144.434	-99.726	-34.991	-177.188	-152.182	-148.059	-151.344	20.500	1.54	3.298	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:35:00	-183.870	-144.433	-99.727	-34.992	-177.188	-152.182	-148.059	-151.343	20.500	1.54	3.298	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:35:02	-183.838	-144.434	-99.728	-34.991	-177.186	-152.181	-148.061	-151.342	20.500	1.55	3.298	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:35:04	-183.837	-144.433	-99.728	-34.992	-177.189	-152.181	-148.061	-151.340	20.500	1.54	3.298	35.500	3.335	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:35:06	-183.847	-144.434	-99.729	-34.991	-177.190	-152.181	-148.061	-151.341	20.500	1.55	3.298	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:35:08	-183.848	-144.433	-99.729	-34.992	-177.187	-152.182	-148.060	-151.341	20.500	1.52	3.298	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:35:10	-183.857	-144.434	-99.729	-34.992	-177.187	-152.180	-148.061	-151.340	20.500	1.53	3.298	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:35:12	-183.854	-144.434	-99.730	-34.992	-177.188	-152.180	-148.062	-151.341	20.500	1.54	3.300	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:35:14	-183.850	-144.434	-99.730	-34.992	-177.186	-152.183	-148.061	-151.341	20.500	1.56	3.298	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:35:16	-183.853	-144.434	-99.730	-34.992	-177.187	-152.182	-148.061	-151.341	20.500	1.55	3.300	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:35:18	-183.846	-144.434	-99.731	-34.992	-177.185	-152.181	-148.059	-151.340	20.500	1.55	3.298	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:35:20	-183.842	-144.434	-99.731	-34.992	-177.187	-152.183	-148.061	-151.340	20.500	1.53	3.300	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:35:22	-183.845	-144.434	-99.731	-34.993	-177.185	-152.182	-148.062	-151.341	20.500	1.54	3.300	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:35:24	-183.837	-144.434	-99.732	-34.992	-177.186	-152.182	-148.059	-151.339	20.500	1.55	3.298	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:35:26	-183.841	-144.434	-99.732	-34.992	-177.186	-152.181	-148.062	-151.341	20.500	1.56	3.300	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:35:28	-183.843	-144.434	-99.732	-34.993	-177.187	-152.182	-148.061	-151.339	20.500	1.53	3.298	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:35:30	-183.842	-144.434	-99.733	-34.993	-177.184	-152.181	-148.062	-151.338	20.500	1.56	3.298	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:35:32	-183.848	-144.434	-99.733	-34.993	-177.186	-152.180	-148.062	-151.339	20.500	1.54	3.298	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:35:34	-183.835	-144.434	-99.734	-34.993	-177.184	-152.181	-148.061	-151.340	20.500	1.53	3.298	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:35:36	-183.837	-144.434	-99.734	-34.993	-177.185	-152.182	-148.061	-151.341	20.500	1.52	3.298	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:35:38	-183.839	-144.434	-99.734	-34.994	-177.185	-152.182	-148.062	-151.340	20.500	1.55	3.300	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:35:40	-183.843	-144.434	-99.735	-34.993	-177.183	-152.181	-148.062	-151.341	20.500	1.56	3.298	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:35:42	-183.845	-144.434	-99.735	-34.994	-177.183	-152.181	-148.062	-151.341	20.500	1.55	3.298	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:35:44	-183.847	-144.434	-99.736	-34.993	-177.182	-152.181	-148.062	-151.341	20.500	1.52	3.298	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:35:46	-183.842	-144.434	-99.736	-34.994	-177.182	-152.182	-148.062	-151.342	20.500	1.50	3.300	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:35:48	-183.843	-144.434	-99.737	-34.994	-177.183	-152.182	-148.062	-151.341	20.500	1.54	3.300	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:35:50	-183.842	-144.434	-99.737	-34.994	-177.185	-152.182	-148.062	-151.342	20.500	1.57	3.300	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:35:52	-183.848	-144.434	-99.737	-34.994	-177.183	-152.180	-148.062	-151.341	20.500	1.54	3.298	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:35:54	-183.856	-144.434	-99.738	-34.994	-177.182	-152.180	-148.061	-151.342	20.500	1.52	3.298	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:35:56	-183.860	-144.434	-99.738	-34.994	-177.184	-152.181	-148.061	-151.342	20.500	1.55	3.298	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:35:58	-183.857	-144.434	-99.738	-34.994	-177.183	-152.181	-148.061	-151.341	20.500	1.52	3.298	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:36:00	-183.855	-144.434	-99.738	-34.995	-177.182	-152.181	-148.061	-151.342	20.500	1.54	3.298	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:36:02	-183.857	-144.434	-99.739	-34.994	-177.183	-152.182	-148.061	-151.342	20.500	1.50	3.300	35.500	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	14:36:04	-183.864	-144.434	-99.740	-34.995	-177.180	-152.181	-148.061	-151.342	20.500	1.55	3.298	35.500	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
